Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
52917,18,1152,10,8,644,http,SF,tcp,30,30,238,1,0,797,0
52918,18,1152,10,8,644,Z39_50,S0,tcp,105,2,255,0.02,0.07,0,1
52919,18,1152,10,8,644,smtp,SF,tcp,1,2,24,1,0,330,0
52922,20,1276,10,10,644,ntp_u,SF,udp,4,1,255,0.79,0.01,48,0
52920,20,1276,10,10,644,finger,SF,tcp,1,1,14,0.14,0.36,285,0
52921,20,1276,10,10,644,ftp_data,SF,tcp,8,8,255,0.42,0.02,0,0
52923,20,1276,10,10,644,ftp_data,S0,tcp,24,3,255,0.22,0.03,0,1
52925,20,1276,10,10,644,private,S0,tcp,119,3,255,0.06,0.06,0,1
52924,20,1276,10,10,644,http,SF,tcp,5,5,255,1,0,420,0
52926,20,1276,10,10,644,http,REJ,tcp,2,2,12,1,0,0,0
52927,20,1276,10,10,644,http,SF,tcp,19,41,134,1,0,176,0
137,10,940,10,0,940,http,SF,tcp,14,14,156,1,0,1824,0
52929,20,1276,10,10,644,ftp_data,S0,tcp,63,15,255,0.14,0.05,0,1
52930,20,1276,10,10,644,domain_u,SF,udp,159,159,84,0.54,0.04,131,0
52931,20,1276,10,10,644,http,SF,tcp,2,30,8,1,0,12001,0
52928,20,1276,10,10,644,csnet_ns,S0,tcp,120,11,255,0.02,0.07,0,1
52932,20,1276,10,10,644,private,REJ,tcp,142,16,255,0.04,0.07,0,1
52933,20,1276,10,10,644,telnet,SF,tcp,1,1,196,0.1,0.05,2342,0
52934,20,1276,10,10,644,http,SF,tcp,3,3,255,0.98,0.01,34030,0
52935,20,1276,10,10,644,http,RSTR,tcp,2,2,255,1,0,7300,1
52936,18,1152,10,8,644,eco_i,SF,icmp,1,32,1,1,0,0,1
52938,18,1152,10,8,644,ftp_data,S0,tcp,236,8,255,0.03,0.07,0,1
52937,18,1152,10,8,644,ftp_data,SF,tcp,1,1,255,0.38,0.08,0,0
52939,18,1152,10,8,644,domain_u,SF,udp,2,16,255,0.96,0.01,34,0
52940,18,1152,10,8,644,private,SF,udp,2,2,6,1,0,0,1
52941,18,1152,10,8,644,courier,S0,tcp,101,7,255,0.03,0.07,0,1
52942,18,1152,10,8,644,private,S0,tcp,37,4,255,0.02,0.09,0,1
52943,18,1152,10,8,644,efs,REJ,tcp,115,11,255,0.04,0.07,0,1
52945,20,1276,10,10,644,rje,S0,tcp,229,5,255,0.02,0.07,0,1
52947,20,1276,10,10,644,http,SF,tcp,4,5,10,1,0,10399,0
52946,20,1276,10,10,644,private,S0,tcp,123,14,255,0.04,0.07,0,1
52944,20,1276,10,10,644,domain_u,SF,udp,118,119,255,0.99,0.01,45,0
52948,20,1276,10,10,644,http,SF,tcp,42,42,255,1,0,933,0
52949,20,1276,10,10,644,private,S0,tcp,295,10,255,0.06,0.06,0,1
52950,20,1276,10,10,644,http,SF,tcp,1,1,47,1,0,2165,0
52951,20,1276,10,10,644,http,SF,tcp,19,19,255,1,0,480,0
52952,18,1152,10,8,644,http,SF,tcp,2,6,255,1,0,1414,0
52955,18,1152,10,8,644,private,S0,tcp,85,8,255,0.04,0.06,0,1
52954,18,1152,10,8,644,http,SF,tcp,33,33,255,1,0,2904,0
52953,18,1152,10,8,644,netbios_ssn,REJ,tcp,247,6,255,0.02,0.07,0,1
52956,18,1152,10,8,644,http,SF,tcp,5,16,209,1,0,1256,0
52957,18,1152,10,8,644,private,SF,udp,50,50,255,0.59,0.42,0,1
52958,18,1152,10,8,644,private,S0,tcp,122,22,255,0.09,0.04,0,1
52959,18,1152,10,8,644,smtp,SF,tcp,2,2,255,0.36,0.24,325,0
52963,20,1276,10,10,644,http,SF,tcp,20,27,94,1,0,3653,0
52960,20,1276,10,10,644,ftp_data,SF,tcp,13,13,86,0.57,0.03,0,0
52962,20,1276,10,10,644,http_443,SH,tcp,1,1,255,0,1,0,1
52961,20,1276,10,10,644,smtp,SF,tcp,1,1,128,0.68,0.03,334,0
52966,20,1276,10,10,644,http,SF,tcp,4,5,57,1,0,8314,1
52965,20,1276,10,10,644,iso_tsap,S0,tcp,280,3,255,0.07,0.06,0,1
52967,20,1276,10,10,644,ftp_data,S0,tcp,4,1,244,0.25,0.02,0,1
52968,20,1276,10,10,644,domain_u,SF,udp,4,8,223,0.93,0.01,34,0
0,1,60,1,0,60,http,SF,tcp,4,4,4,1,0,1273,0
52970,18,1152,10,8,644,Z39_50,S0,tcp,257,7,255,0.05,0.07,0,1
52969,18,1152,10,8,644,iso_tsap,S0,tcp,34,7,255,0.03,0.08,0,1
52972,18,1152,10,8,644,ftp,SF,tcp,1,1,255,0.53,0.02,2449,1
52971,18,1152,10,8,644,hostnames,REJ,tcp,283,18,255,0.07,0.09,0,1
52974,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,1080,0
52973,18,1152,10,8,644,private,S0,tcp,247,1,255,0,0.05,0,1
52975,18,1152,10,8,644,private,SF,udp,1,1,245,0.84,0.01,0,1
52976,18,1152,10,8,644,http,SF,tcp,21,21,255,1,0,616,0
52977,20,1276,10,10,644,http,SF,tcp,8,26,78,1,0,17703,0
52978,20,1276,10,10,644,http,SF,tcp,76,82,255,1,0,3198,0
52979,20,1276,10,10,644,private,SF,udp,1,1,165,0.85,0.01,0,1
52980,20,1276,10,10,644,ftp_data,SF,tcp,2,2,255,0.04,0.02,0,0
52981,20,1276,10,10,644,http,SF,tcp,9,9,43,1,0,1293,0
52982,20,1276,10,10,644,nnsp,REJ,tcp,70,5,255,0.02,0.07,0,1
52983,20,1276,10,10,644,eco_i,SF,icmp,1,45,1,1,0,0,1
52984,20,1276,10,10,644,http,SF,tcp,3,3,255,1,0,397,0
52987,18,1152,10,8,644,http,REJ,tcp,1,1,9,1,0,0,0
52986,18,1152,10,8,644,http,REJ,tcp,1,3,43,1,0,0,0
52985,18,1152,10,8,644,smtp,SF,tcp,1,1,235,0.66,0.01,335,0
52988,18,1152,10,8,644,http,SF,tcp,10,10,68,1,0,1601,0
52990,18,1152,10,8,644,eco_i,SF,icmp,1,11,2,1,0,0,1
52989,18,1152,10,8,644,http,SF,tcp,2,3,255,1,0,1263,0
52991,18,1152,10,8,644,http,SF,tcp,19,20,255,1,0,362,0
52992,18,1152,10,8,644,eco_i,SF,icmp,1,1,2,1,0,0,1
52996,20,1276,10,10,644,vmnet,S0,tcp,266,8,255,0.03,0.08,0,1
52993,20,1276,10,10,644,http,SF,tcp,6,7,255,1,0,2071,0
52995,20,1276,10,10,644,private,S0,tcp,150,25,255,0.03,0.05,0,1
52994,20,1276,10,10,644,iso_tsap,S0,tcp,205,18,255,0.07,0.06,0,1
52997,20,1276,10,10,644,domain_u,SF,udp,163,163,255,0.89,0.01,70,0
52998,20,1276,10,10,644,auth,S0,tcp,274,8,255,0.03,0.06,0,1
52999,20,1276,10,10,644,domain_u,SF,udp,154,154,255,0.89,0.01,72,0
53000,20,1276,10,10,644,ecr_i,SF,icmp,452,452,51,1,0,0,1
53002,18,1152,10,8,644,ftp_data,SF,tcp,20,20,205,0.47,0.03,0,0
53001,18,1152,10,8,644,private,REJ,tcp,258,18,255,0.07,0.07,0,1
53003,18,1152,10,8,644,http,SF,tcp,23,23,23,1,0,930,0
53005,18,1152,10,8,644,http,SF,tcp,3,29,9,1,0,294,0
53004,18,1152,10,8,644,http,SF,tcp,16,16,94,1,0,2224,0
53007,18,1152,10,8,644,telnet,S0,tcp,15,6,255,0.18,0.04,0,1
53006,18,1152,10,8,644,http,SF,tcp,2,33,12,1,0,342,0
53008,18,1152,10,8,644,sunrpc,S0,tcp,131,2,255,0.01,0.07,0,1
1740,352,90736,202,150,65536,http,SF,tcp,2,2,5,1,0,6428,0
53010,20,1276,10,10,644,http,SF,tcp,2,2,80,1,0,2042,0
53011,20,1276,10,10,644,X11,REJ,tcp,3,3,255,0.02,0.03,0,0
53012,20,1276,10,10,644,whois,S0,tcp,218,12,255,0.05,0.07,0,1
53009,20,1276,10,10,644,http,SF,tcp,5,12,255,1,0,2168,0
53013,20,1276,10,10,644,http,SF,tcp,3,32,74,1,0,1613,0
53014,20,1276,10,10,644,private,S0,tcp,257,20,255,0.08,0.08,0,1
53015,20,1276,10,10,644,http,S0,tcp,296,25,255,0.1,0.05,0,1
53016,20,1276,10,10,644,gopher,S0,tcp,215,17,255,0.06,0.08,0,1
53018,18,1152,10,8,644,http,SF,tcp,12,12,88,1,0,1209,0
53017,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,849,0
53020,18,1152,10,8,644,http,REJ,tcp,1,2,11,1,0,0,0
53019,18,1152,10,8,644,smtp,SF,tcp,1,1,208,0.55,0.07,332,0
53021,18,1152,10,8,644,ftp_data,SF,tcp,2,2,61,0.15,0.07,0,0
53022,18,1152,10,8,644,private,S0,tcp,116,3,255,0.12,0.06,0,1
53023,18,1152,10,8,644,ftp,SF,tcp,2,2,88,0.23,0.07,4152,0
53024,18,1152,10,8,644,pop_3,RSTO,tcp,222,11,255,0.04,0.07,0,1
53026,20,1276,10,10,644,private,S0,tcp,130,15,255,0.07,0.06,0,1
53028,20,1276,10,10,644,http,SF,tcp,17,17,17,1,0,3369,0
53025,20,1276,10,10,644,finger,S0,tcp,280,16,255,0.06,0.05,0,1
53027,20,1276,10,10,644,http,SF,tcp,17,17,255,1,0,2486,0
53030,20,1276,10,10,644,telnet,S0,tcp,51,10,255,0.22,0.04,0,1
53029,20,1276,10,10,644,domain_u,SF,udp,27,27,255,0.64,0.01,113,0
53031,20,1276,10,10,644,ftp,S0,tcp,230,5,255,0.02,0.07,0,1
53032,20,1276,10,10,644,urp_i,SF,icmp,5,4,255,0.07,0.01,0,0
53033,20,1276,10,10,644,http,SF,tcp,16,16,255,1,0,693,0
53034,20,1276,10,10,644,private,REJ,tcp,124,1,249,0,0.53,0,1
53035,20,1276,10,10,644,http,SF,tcp,1,2,18,1,0,1021,0
53036,20,1276,10,10,644,private,SF,udp,7,1,255,0.9,0.01,145,0
53037,20,1276,10,10,644,ssh,S0,tcp,237,10,255,0.04,0.07,0,1
53038,20,1276,10,10,644,finger,S0,tcp,74,19,156,0.25,0.03,0,1
53039,20,1276,10,10,644,ecr_i,SF,icmp,2,2,198,1,0,0,0
53040,20,1276,10,10,644,domain_u,SF,udp,82,161,255,0.95,0.01,135,0
53041,18,1152,10,8,644,whois,S0,tcp,258,3,255,0.01,0.06,0,1
53043,18,1152,10,8,644,private,S0,tcp,282,18,255,0.07,0.05,0,1
53044,18,1152,10,8,644,http,SF,tcp,2,10,255,1,0,1735,0
53042,18,1152,10,8,644,http,REJ,tcp,1,2,54,1,0,0,0
53045,18,1152,10,8,644,http,S3,tcp,5,11,5,1,0,201,0
53046,18,1152,10,8,644,other,SF,udp,5,1,255,0.02,0.51,0,0
53047,18,1152,10,8,644,nnsp,REJ,tcp,109,3,255,0.01,0.07,0,1
53048,18,1152,10,8,644,http,SF,tcp,10,25,255,1,0,280,0
53050,20,1276,10,10,644,domain_u,SF,udp,125,125,255,1,0.01,81,0
53051,20,1276,10,10,644,private,S0,tcp,4,2,255,0.02,0.07,0,1
53049,20,1276,10,10,644,http,SF,tcp,4,4,255,1,0,3360,0
53052,20,1276,10,10,644,http,SF,tcp,6,6,30,1,0,681,0
53053,20,1276,10,10,644,eco_i,SF,icmp,1,1,3,1,0,0,1
53055,20,1276,10,10,644,name,S0,tcp,210,6,255,0.07,0.07,0,1
53056,20,1276,10,10,644,http,SF,tcp,21,21,255,1,0,337,0
53054,20,1276,10,10,644,http,SF,tcp,2,6,4,1,0,21240,0
53057,20,1276,10,10,644,domain_u,SF,udp,237,314,239,0.84,0.01,130,0
53059,20,1276,10,10,644,private,S0,tcp,42,3,255,0.06,0.08,0,1
53058,20,1276,10,10,644,private,SF,udp,54,54,255,0.21,0.02,0,1
53060,20,1276,10,10,644,private,S0,tcp,266,14,255,0.02,0.06,0,1
53061,20,1276,10,10,644,ctf,S0,tcp,107,5,67,0.07,0.12,0,1
53062,20,1276,10,10,644,domain_u,SF,udp,120,120,255,0.65,0.01,42,0
53063,20,1276,10,10,644,domain_u,SF,udp,323,323,255,0.98,0.01,141,0
53064,20,1276,10,10,644,efs,S0,tcp,149,25,255,0.1,0.05,0,1
53065,18,1152,10,8,644,mtp,S0,tcp,268,5,255,0.02,0.09,0,1
53067,18,1152,10,8,644,http,SF,tcp,10,17,10,1,0,1185,0
53066,18,1152,10,8,644,systat,REJ,tcp,204,2,255,0.01,0.08,0,1
53068,18,1152,10,8,644,http,SF,tcp,18,19,255,1,0,2659,0
53069,18,1152,10,8,644,http,REJ,tcp,1,1,5,1,0,0,0
53070,18,1152,10,8,644,private,S0,tcp,104,2,255,0.01,0.06,0,1
53071,18,1152,10,8,644,systat,S0,tcp,293,17,255,0.02,0.07,0,1
53072,18,1152,10,8,644,http,SF,tcp,1,1,15,1,0,11431,0
53074,20,1276,10,10,644,private,REJ,tcp,2,1,255,0,0.77,0,1
53073,20,1276,10,10,644,http,SF,tcp,2,2,76,1,0,10755,0
53075,20,1276,10,10,644,private,S0,tcp,125,18,255,0.08,0.07,0,1
53076,20,1276,10,10,644,systat,REJ,tcp,300,16,255,0.06,0.07,0,1
53077,20,1276,10,10,644,domain_u,SF,udp,3,4,96,0.97,0.02,44,0
53078,20,1276,10,10,644,private,S0,tcp,125,13,255,0.08,0.07,0,1
53079,20,1276,10,10,644,http,SF,tcp,2,6,17,1,0,14571,0
53080,20,1276,10,10,644,hostnames,S0,tcp,260,18,255,0.07,0.06,0,1
53083,18,1152,10,8,644,eco_i,SF,icmp,2,33,3,1,0,0,1
53082,18,1152,10,8,644,domain_u,SF,udp,1,1,255,0.88,0.01,101,0
53081,18,1152,10,8,644,http,SF,tcp,33,49,255,1,0,668,0
53084,18,1152,10,8,644,private,SF,udp,10,2,255,0.91,0.01,147,0
53085,18,1152,10,8,644,http,SF,tcp,7,17,44,1,0,1232,0
53086,18,1152,10,8,644,other,SF,udp,3,1,255,0.01,0.85,105,0
53087,18,1152,10,8,644,ecr_i,SF,icmp,214,214,255,1,0,0,1
53088,18,1152,10,8,644,domain_u,SF,udp,1,3,4,0.75,0.5,17,0
53092,20,1276,10,10,644,private,S0,tcp,238,4,255,0.04,0.07,0,1
53089,20,1276,10,10,644,smtp,SF,tcp,1,3,32,0.34,0.09,328,0
53090,20,1276,10,10,644,imap4,S0,tcp,228,20,255,0.07,0.07,0,1
53091,20,1276,10,10,644,Z39_50,S0,tcp,274,8,255,0.03,0.06,0,1
53093,20,1276,10,10,644,ftp_data,S0,tcp,26,6,28,0.21,0.11,0,1
53094,20,1276,10,10,644,link,REJ,tcp,234,2,255,0.01,0.08,0,1
53095,20,1276,10,10,644,mtp,S0,tcp,60,5,255,0.02,0.07,0,1
53096,20,1276,10,10,644,private,S0,tcp,232,3,255,0.01,0.07,0,1
53099,18,1152,10,8,644,http,SF,tcp,1,2,9,1,0,9458,0
53098,18,1152,10,8,644,domain_u,SF,udp,44,124,255,0.88,0.01,46,0
53100,18,1152,10,8,644,http,SF,tcp,1,1,14,1,0,25618,0
53097,18,1152,10,8,644,ftp,SF,tcp,1,2,39,0.05,0.1,2720,0
53101,18,1152,10,8,644,ftp_data,SF,tcp,2,1,137,0.08,0.05,0,0
53102,18,1152,10,8,644,auth,REJ,tcp,283,12,255,0.05,0.07,0,1
53103,18,1152,10,8,644,http,SF,tcp,8,17,66,1,0,1546,0
53104,18,1152,10,8,644,telnet,SF,tcp,1,1,64,0.02,0.08,1413,0
53107,20,1276,10,10,644,ftp,SF,tcp,1,1,171,0.25,0.03,2720,0
53108,20,1276,10,10,644,eco_i,SF,icmp,2,1,255,0.01,0.01,0,0
53105,20,1276,10,10,644,ftp_data,S0,tcp,6,6,255,0.21,0.02,0,1
53109,20,1276,10,10,644,ftp,S0,tcp,229,4,255,0.02,0.07,0,1
53106,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,280,0
53110,20,1276,10,10,644,private,REJ,tcp,255,1,255,0,0.97,0,1
53111,20,1276,10,10,644,nnsp,S0,tcp,122,19,255,0.07,0.05,0,1
53112,20,1276,10,10,644,telnet,SF,tcp,1,1,18,0.33,0.11,558164,0
53114,18,1152,10,8,644,private,SF,udp,1,1,87,0.99,0.02,145,0
53116,18,1152,10,8,644,private,S0,tcp,180,3,219,0.01,0.08,0,1
53113,18,1152,10,8,644,hostnames,S0,tcp,54,1,255,0,0.09,0,1
53115,18,1152,10,8,644,ecr_i,SF,icmp,434,434,29,1,0,0,1
53118,18,1152,10,8,644,ctf,S0,tcp,247,19,255,0.01,0.07,0,1
53119,18,1152,10,8,644,http,REJ,tcp,1,4,13,1,0,0,0
53117,18,1152,10,8,644,domain_u,SF,udp,10,12,10,1,0,0,0
53120,18,1152,10,8,644,http,S0,tcp,293,24,255,0.09,0.05,0,1
53122,20,1276,10,10,644,http,SF,tcp,1,1,59,1,0,646195,0
53121,20,1276,10,10,644,domain_u,SF,udp,5,9,163,0.99,0.01,42,0
53123,20,1276,10,10,644,http,SF,tcp,6,8,14,1,0,2510,0
53124,20,1276,10,10,644,smtp,SF,tcp,2,3,255,0.02,0.73,336,0
53125,20,1276,10,10,644,private,S0,tcp,22,3,255,0.06,0.09,0,1
53126,20,1276,10,10,644,ftp_data,SF,tcp,1,1,255,0.35,0.02,0,0
53127,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,18046,0
53128,20,1276,10,10,644,http,REJ,tcp,1,3,10,1,0,0,0
53130,18,1152,10,8,644,http,S0,tcp,8,4,255,0.25,0.02,0,1
53129,18,1152,10,8,644,domain_u,SF,udp,99,179,255,1,0,132,0
53131,18,1152,10,8,644,ftp_data,SF,tcp,2,2,120,0.26,0.03,0,0
53132,18,1152,10,8,644,http,SF,tcp,2,2,2,1,0,4405,0
53133,18,1152,10,8,644,http,SF,tcp,13,13,255,1,0,181,0
53134,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,30606,0
53135,18,1152,10,8,644,domain_u,SF,udp,111,111,255,0.99,0.01,46,0
53136,18,1152,10,8,644,http,SF,tcp,14,14,26,1,0,2056,0
53137,20,1276,10,10,644,http,SF,tcp,4,25,255,1,0,15915,0
53138,20,1276,10,10,644,http,SF,tcp,21,21,255,1,0,255,0
53139,20,1276,10,10,644,other,SF,udp,3,1,255,0,0.22,0,0
53140,20,1276,10,10,644,uucp_path,S0,tcp,262,8,255,0.03,0.07,0,1
53141,20,1276,10,10,644,ftp_data,SF,tcp,17,17,38,0.61,0.08,0,0
53142,20,1276,10,10,644,domain_u,SF,udp,70,150,255,0.94,0.01,131,0
53143,20,1276,10,10,644,private,S0,tcp,205,3,255,0.01,0.06,0,1
53144,20,1276,10,10,644,http,SF,tcp,22,27,167,1,0,1757,0
53148,18,1152,10,8,644,private,SF,udp,5,5,255,0.02,0.35,0,1
53147,18,1152,10,8,644,ftp,S0,tcp,201,18,255,0.07,0.09,0,1
53146,18,1152,10,8,644,smtp,SF,tcp,1,2,150,0.7,0.03,331,0
53145,18,1152,10,8,644,ctf,REJ,tcp,275,9,255,0.04,0.07,0,1
53149,18,1152,10,8,644,http,SF,tcp,24,24,255,1,0,770,0
53150,18,1152,10,8,644,http,SF,tcp,4,4,255,0.93,0.02,1380,0
53151,18,1152,10,8,644,shell,S0,tcp,128,12,255,0.05,0.05,0,1
53152,18,1152,10,8,644,imap4,S0,tcp,275,17,255,0.07,0.07,0,1
53154,20,1276,10,10,644,eco_i,SF,icmp,1,50,4,1,0,0,1
53153,20,1276,10,10,644,http,SF,tcp,9,9,221,1,0,475,0
53155,20,1276,10,10,644,iso_tsap,S0,tcp,227,11,255,0.04,0.07,0,1
53156,20,1276,10,10,644,http,SF,tcp,4,14,34,1,0,3898,0
53157,20,1276,10,10,644,http,SF,tcp,3,3,98,1,0,5643,0
53158,20,1276,10,10,644,ldap,S0,tcp,218,17,255,0.07,0.05,0,1
53159,20,1276,10,10,644,http,SF,tcp,3,5,255,0.93,0.01,2698,0
53160,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,0.62,0,1
53164,18,1152,10,8,644,http,SF,tcp,7,19,255,1,0,891,0
53162,18,1152,10,8,644,http,SF,tcp,3,18,255,1,0,11202,0
53161,18,1152,10,8,644,ldap,S0,tcp,148,19,255,0.02,0.07,0,1
53163,18,1152,10,8,644,smtp,SF,tcp,1,3,197,0.24,0.02,444,0
53165,18,1152,10,8,644,domain_u,SF,udp,200,200,255,1,0,43,0
53166,18,1152,10,8,644,eco_i,SF,icmp,1,28,1,1,0,0,1
53167,18,1152,10,8,644,private,S0,tcp,94,5,203,0.02,0.06,0,1
53168,18,1152,10,8,644,private,S0,tcp,78,18,255,0.01,0.08,0,1
53171,20,1276,10,10,644,smtp,SF,tcp,1,1,71,0.8,0.06,380,0
53172,20,1276,10,10,644,http,S2,tcp,1,24,1,1,0,13543,0
53170,20,1276,10,10,644,efs,S0,tcp,143,15,255,0.06,0.06,0,1
53169,20,1276,10,10,644,discard,RSTR,tcp,1,1,137,0.01,0.09,0,1
53173,20,1276,10,10,644,http,REJ,tcp,205,3,255,0.01,0.08,0,1
53174,20,1276,10,10,644,http,SF,tcp,5,5,39,1,0,422,0
53175,20,1276,10,10,644,Z39_50,REJ,tcp,109,16,255,0.06,0.07,0,1
53176,20,1276,10,10,644,domain_u,SF,udp,169,169,255,0.76,0.01,70,0
53177,18,1152,10,8,644,finger,S0,tcp,22,5,255,0.25,0.02,0,1
53178,18,1152,10,8,644,private,SF,udp,8,2,255,0.97,0.01,147,0
53180,18,1152,10,8,644,http,SF,tcp,12,12,255,1,0,1408,0
53179,18,1152,10,8,644,other,SF,udp,7,1,255,0,0.62,0,0
53181,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.25,0.04,0,1
53182,18,1152,10,8,644,private,SF,udp,10,1,255,0.95,0.01,147,0
53183,18,1152,10,8,644,ctf,S0,tcp,201,6,255,0.07,0.07,0,1
53184,18,1152,10,8,644,http,SF,tcp,4,4,35,1,0,409,0
53185,20,1276,10,10,644,sunrpc,RSTO,tcp,132,6,255,0.02,0.07,0,1
53186,20,1276,10,10,644,echo,S0,tcp,206,17,255,0.07,0.07,0,1
53187,20,1276,10,10,644,ftp_data,SF,tcp,11,11,109,0.47,0.06,0,0
53188,20,1276,10,10,644,domain_u,SF,udp,1,2,255,0.97,0.01,108,0
53189,20,1276,10,10,644,ftp_data,SF,tcp,8,8,185,0.39,0.02,0,0
53191,20,1276,10,10,644,private,REJ,tcp,1,1,13,0.08,1,0,1
53192,20,1276,10,10,644,http,SF,tcp,11,12,163,1,0,1109,0
53190,20,1276,10,10,644,http,SF,tcp,6,6,32,1,0,2445,0
53195,18,1152,10,8,644,http,SF,tcp,5,5,255,1,0,462,0
53193,18,1152,10,8,644,finger,SF,tcp,1,1,83,0.04,0.05,363,0
53194,18,1152,10,8,644,http,SF,tcp,3,3,87,1,0,1933,0
53196,18,1152,10,8,644,domain_u,SF,udp,130,130,255,1,0.01,77,0
53197,18,1152,10,8,644,private,S0,tcp,106,6,255,0.05,0.07,0,1
53198,18,1152,10,8,644,finger,S0,tcp,237,6,255,0.02,0.06,0,1
53199,18,1152,10,8,644,private,S0,tcp,252,15,255,0.06,0.08,0,1
53200,18,1152,10,8,644,private,S0,tcp,215,2,255,0.07,0.07,0,1
53202,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,1,0,1
53203,20,1276,10,10,644,vmnet,S0,tcp,227,12,255,0.05,0.07,0,1
53201,20,1276,10,10,644,private,REJ,tcp,288,16,255,0.06,0.06,0,1
53204,20,1276,10,10,644,private,REJ,tcp,282,11,255,0.04,0.08,0,1
53205,20,1276,10,10,644,http,SF,tcp,12,14,15,1,0,1783,0
53206,20,1276,10,10,644,smtp,SF,tcp,1,1,43,0.63,0.07,397,0
53207,20,1276,10,10,644,finger,SF,tcp,1,1,53,0.11,0.09,138,0
53208,20,1276,10,10,644,domain_u,SF,udp,67,147,255,1,0.01,129,0
53211,18,1152,10,8,644,http,SF,tcp,7,7,47,1,0,3543,0
53210,18,1152,10,8,644,http,SF,tcp,7,7,42,1,0,13224,0
53209,18,1152,10,8,644,other,SF,udp,188,188,188,1,0,4,0
53212,18,1152,10,8,644,http,SF,tcp,6,6,38,1,0,5202,0
53213,18,1152,10,8,644,smtp,SF,tcp,1,1,148,0.14,0.52,327,0
53214,18,1152,10,8,644,eco_i,SF,icmp,1,47,1,1,0,0,1
53215,18,1152,10,8,644,http,S0,tcp,113,4,255,0.05,0.07,0,1
53216,18,1152,10,8,644,private,S0,tcp,104,7,255,0.01,0.07,0,1
53219,20,1276,10,10,644,http,SF,tcp,12,12,13,1,0,1524,0
53217,20,1276,10,10,644,private,S0,tcp,200,20,255,0,0.07,0,1
53218,20,1276,10,10,644,telnet,S0,tcp,211,16,255,0.06,0.05,0,1
53220,20,1276,10,10,644,domain_u,SF,udp,4,7,22,0.95,0.09,44,0
53221,20,1276,10,10,644,time,S0,tcp,103,3,255,0.02,0.07,0,1
53222,20,1276,10,10,644,http,SF,tcp,24,24,85,1,0,3796,0
53223,20,1276,10,10,644,http,SF,tcp,7,7,177,1,0,292,0
53224,20,1276,10,10,644,http,SF,tcp,33,38,255,1,0,7384,0
53226,18,1152,10,8,644,domain_u,SF,udp,56,271,114,0.87,0.02,138,0
53227,18,1152,10,8,644,http,SF,tcp,6,7,6,1,0,238,0
53225,18,1152,10,8,644,private,SF,udp,9,2,255,0.95,0.01,147,0
53228,18,1152,10,8,644,discard,S0,tcp,99,2,255,0.01,0.07,0,1
53230,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.53,105,0
53231,18,1152,10,8,644,http,SF,tcp,4,46,255,1,0,1286,0
53229,18,1152,10,8,644,ftp_data,SF,tcp,2,2,26,0.12,0.15,0,0
53232,18,1152,10,8,644,eco_i,SF,icmp,1,48,2,1,0,0,1
53234,20,1276,10,10,644,telnet,S0,tcp,228,7,255,0.03,0.07,0,1
53233,20,1276,10,10,644,time,S0,tcp,257,5,255,0.02,0.07,0,1
53235,20,1276,10,10,644,netstat,S0,tcp,239,7,255,0.03,0.07,0,1
53236,20,1276,10,10,644,bgp,REJ,tcp,255,8,255,0.03,0.07,0,1
53237,20,1276,10,10,644,http,SF,tcp,1,1,255,0.96,0.02,25961,0
53238,20,1276,10,10,644,ecr_i,SF,icmp,511,511,249,0.62,0.03,0,1
53239,20,1276,10,10,644,auth,S0,tcp,239,5,255,0.02,0.05,0,1
53240,20,1276,10,10,644,link,S0,tcp,174,8,255,0.04,0.07,0,1
53241,18,1152,10,8,644,smtp,SF,tcp,1,2,20,0.3,0.1,334,0
53242,18,1152,10,8,644,http,SF,tcp,22,33,255,1,0,462,0
53243,18,1152,10,8,644,http,SF,tcp,6,12,113,1,0,677,0
53244,18,1152,10,8,644,http,SF,tcp,27,27,255,1,0,17733,0
53245,18,1152,10,8,644,discard,S0,tcp,4,1,255,0,0.08,0,1
53248,18,1152,10,8,644,http,SF,tcp,4,4,150,1,0,4359,0
53247,18,1152,10,8,644,http,SF,tcp,26,26,82,1,0,7637,0
53246,18,1152,10,8,644,smtp,SF,tcp,1,1,79,0.41,0.06,326,0
53251,20,1276,10,10,644,http,SF,tcp,4,4,255,0.99,0.01,2507,0
53250,20,1276,10,10,644,private,S0,tcp,42,13,255,0.05,0.08,0,1
53249,20,1276,10,10,644,http,SF,tcp,7,10,127,1,0,177,0
53252,20,1276,10,10,644,csnet_ns,S0,tcp,286,4,255,0.02,0.05,0,1
53253,20,1276,10,10,644,domain_u,SF,udp,3,9,255,0.9,0.01,42,0
53255,20,1276,10,10,644,smtp,SF,tcp,1,1,4,1,0,338,0
